CustomerID,Recency,Frequency,Monetary,r_seg,f_seg,m_seg,RFMScore
12664,8,10,4863.88,1,1,1,111
12516,77,2,1312.06,3,3,2,332
16049,40,3,1111.79,2,3,2,232
16164,17,4,802.53,2,2,2,222
16466,33,7,1603.46,2,1,2,212
15569,103,5,1375.71,3,2,2,322
18055,7,11,6752.14,1,1,1,111
18032,334,1,73.5,4,4,4,444
13706,302,1,330.79,4,4,3,443
12795,18,1,430.48,2,4,3,243
16997,288,3,702.0,4,3,2,432
13817,29,2,382.98,2,3,3,233
12785,2,2,305.71,1,3,3,133
15573,31,2,607.45,2,3,3,233
14100,137,1,194.9,3,4,4,344
16883,187,2,276.73,4,3,4,434
12971,3,89,10930.26,1,1,1,111
13420,134,4,140.35,3,2,4,324
17337,151,7,1944.32,4,1,1,411
16744,11,7,1304.76,1,1,2,112
12682,3,31,12288.22,1,1,1,111
12922,161,1,405.38,4,4,3,443
15881,312,8,438.24,4,1,3,413
15976,165,2,430.94,4,3,3,433
14712,29,3,917.07,2,3,2,232
15274,4,2,716.57,1,3,2,132
16714,218,4,911.53,4,2,2,422
12407,49,5,1708.12,2,2,1,221
15793,9,4,948.96,1,2,2,122
12422,95,3,803.56,3,3,2,332
15356,31,10,2766.5,2,1,1,211
13841,252,1,85.0,4,4,4,444
15574,177,4,702.25,4,2,2,422
14863,29,1,266.76,2,4,4,244
14881,19,1,255.4,2,4,4,244
17464,158,1,289.96,4,4,4,444
18006,23,1,444.68,2,4,3,243
17521,24,4,721.96,2,2,2,222
17277,227,2,1065.35,4,3,2,432
16572,127,4,999.7,3,2,2,322
12916,138,5,2982.35,3,2,1,321
15860,40,8,977.21,2,1,2,212
14744,16,9,1088.53,1,1,2,112
12444,21,5,5005.46,2,2,1,221
17600,17,1,161.67,2,4,4,244
14856,36,3,1311.38,2,3,2,232
18178,113,6,1573.41,3,1,2,312
14015,52,1,917.34,3,4,2,342
17076,36,3,841.08,2,3,2,232
16596,15,2,250.15,1,3,4,134
15651,36,3,646.3,2,3,3,233
18011,373,1,102.79,4,4,4,444
12991,23,2,503.76,2,3,3,233
17391,163,2,508.8,4,3,3,433
12622,232,1,180.1,4,4,4,444
17538,25,1,98.42,2,4,4,244
